Company,Product,Gross,Issue,Issue Year,Size,Issue Date,Invoice Number,Invoice Amount,Invoice Date,Commissioned Rep
El Rancho Market,Santa Ynez Valley Star,500.0000,July A,2025,Cover Banner,7/1/2025 12:00:00 AM,2025-51738,500.0000,06/17/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,July B,2025,Cover Banner,7/15/2025 12:00:00 AM,2025-51739,500.0000,07/01/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,August A,2025,Cover Banner,8/5/2025 12:00:00 AM,2025-51740,500.0000,07/31/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,August B,2025,Cover Banner,8/19/2025 12:00:00 AM,2025-51741,500.0000,07/31/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,September A,2025,Cover Banner,9/2/2025 12:00:00 AM,2025-51742,500.0000,09/11/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,September B,2025,Cover Banner,9/16/2025 12:00:00 AM,2025-51743,500.0000,09/11/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,October A,2025,Cover Banner,10/7/2025 12:00:00 AM,2025-51744,500.0000,09/17/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,October B,2025,Cover Banner,10/21/2025 12:00:00 AM,2025-51745,500.0000,10/06/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,November A,2025,Cover Banner,11/4/2025 12:00:00 AM,2025-51746,500.0000,10/15/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,November B,2025,Cover Banner,11/18/2025 12:00:00 AM,2025-51747,500.0000,11/01/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,December A,2025,Cover Banner,12/2/2025 12:00:00 AM,2025-51748,500.0000,12/09/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,December B,2025,Cover Banner,12/16/2025 12:00:00 AM,2025-51749,500.0000,12/09/2025,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,January A,2026,Cover Banner,1/9/2026 12:00:00 AM,2026-60631,500.0000,01/09/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,January B,2026,Cover Banner,1/23/2026 12:00:00 AM,2026-60632,500.0000,01/09/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,February A,2026,Cover Banner,2/6/2026 12:00:00 AM,2026-60633,500.0000,01/27/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,February B,2026,Cover Banner,2/20/2026 12:00:00 AM,2026-60634,500.0000,01/27/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,March A,2026,Cover Banner,3/6/2026 12:00:00 AM,2026-60635,500.0000,02/25/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,March B,2026,Cover Banner,3/20/2026 12:00:00 AM,2026-60636,500.0000,02/25/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,April A,2026,Cover Banner,4/3/2026 12:00:00 AM,2026-60637,500.0000,03/07/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,April B,2026,Cover Banner,4/17/2026 12:00:00 AM,2026-60638,500.0000,03/07/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,May A,2026,Cover Banner,5/1/2026 12:00:00 AM,2026-60639,500.0000,03/20/2026,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,May B,2026,Cover Banner,5/15/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,June A,2026,Cover Banner,6/5/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,June B,2026,Cover Banner,6/19/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,July A,2026,Cover Banner,7/3/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,July B,2026,Cover Banner,7/17/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,August A,2026,Cover Banner,8/7/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,August B,2026,Cover Banner,8/21/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,September A,2026,Cover Banner,9/4/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,September B,2026,Cover Banner,9/18/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,October A,2026,Cover Banner,10/2/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,October B,2026,Cover Banner,10/20/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,November A,2026,Cover Banner,11/6/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,November B,2026,Cover Banner,11/20/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,December A,2026,Cover Banner,12/4/2026 12:00:00 AM,,,,Dana McGraw
El Rancho Market,Santa Ynez Valley Star,500.0000,December B,2026,Cover Banner,12/18/2026 12:00:00 AM,,,,Dana McGraw
El Sazon De Yoli,Paso Robles Press,75.0000,Jun 27,2024,Fictitious Business Name - New Filing,6/27/2024 12:00:00 AM,2024-46096,75.0000,06/20/2024,Cami Martin
Elaina Cano for Clerk Recorder,Atascadero News Magazine,320.0000,June,2022,1/4 S,5/1/2022 12:00:00 AM,2022-17655,320.0000,12/31/2022,Dana McGraw
Elaina Cano for Clerk Recorder,Paso Robles Magazine,390.0000,June,2022,1/4 S,5/1/2022 12:00:00 AM,2022-17950,390.0000,12/31/2022,Dana McGraw
Elaina Cano for Clerk Recorder,Central Coast Journal,550.0000,June,2022,1/4 V,5/1/2022 12:00:00 AM,2022-18507,550.0000,12/31/2022,Dana McGraw
Elaine Wolfe,Atascadero News,123.0000,Aug 15,2024,Obituary,8/15/2024 12:00:00 AM,2024-47060,123.0000,08/07/2024,Cami Martin
Elationscapes,Central Coast Living,629.1000,Jul/Aug,2024,1/4 Page,7/15/2024 12:00:00 AM,2024-46088,629.1000,06/20/2024,Dana McGraw
Elder Placement Professionals,Central Coast Journal,715.0000,September,2022,1/2 Page H,9/1/2022 12:00:00 AM,2022-26075,715.0000,12/31/2022,Dana McGraw
Elder Placement Professionals,Central Coast Journal,715.0000,December,2021,1/2 Page H,12/1/2021 12:00:00 AM,2022-26114,715.0000,12/31/2022,Dana McGraw
Elder Placement Professionals,Central Coast Journal,715.0000,February,2022,1/2 Page H,2/1/2022 12:00:00 AM,2022-26117,715.0000,12/31/2022,Dana McGraw
Elder Placement Professionals,Central Coast Journal,715.0000,January,2022,1/2 Page H,1/1/2022 12:00:00 AM,2022-26119,715.0000,12/31/2022,Dana McGraw
Elder Placement Professionals,Atascadero News Magazine,671.0000,May,2023,1/2 Page,5/1/2023 12:00:00 AM,2023-27682,671.0000,04/17/2023,Dana McGraw
Elder Placement Professionals,Atascadero News Magazine,671.0000,Aug,2023,1/2 Page,8/1/2023 12:00:00 AM,2023-27683,671.0000,04/17/2023,Dana McGraw
Elder Placement Professionals,Paso Robles Magazine,789.0000,July,2023,1/2 Page,7/1/2023 12:00:00 AM,2023-27686,789.0000,04/17/2023,Dana McGraw
Elder Placement Professionals,Paso Robles Magazine,789.0000,April,2023,1/2 Page,4/1/2023 12:00:00 AM,2023-27764,789.0000,04/17/2023,Dana McGraw
Elder Placement Professionals,Atascadero News Magazine,804.0000,February,2025,1/2 Page,2/1/2025 12:00:00 AM,2025-52141,804.0000,01/20/2025,Dana McGraw
Elder Placement Professionals,Atascadero News Magazine,804.0000,April,2025,1/2 Page,4/1/2025 12:00:00 AM,2025-52142,804.0000,03/11/2025,Dana McGraw
Elder Placement Professionals,Atascadero News Magazine,804.0000,June,2025,1/2 Page,6/1/2025 12:00:00 AM,2025-52143,804.0000,05/07/2025,Dana McGraw
Elder Placement Professionals,Paso Robles Magazine,947.0000,March,2025,1/2 Page,3/1/2025 12:00:00 AM,2025-52144,947.0000,02/05/2025,Dana McGraw
Elder Placement Professionals,Paso Robles Magazine,947.0000,May,2025,1/2 Page,5/1/2025 12:00:00 AM,2025-52145,947.0000,04/01/2025,Dana McGraw
Elder Placement Professionals,Paso Robles Magazine,947.0000,July,2025,1/2 Page,7/1/2025 12:00:00 AM,2025-52146,947.0000,06/03/2025,Dana McGraw
Elijah Soleimanian,The Malibu Times,120.0000,May 30,2024,Classified Line Listing,5/30/2024 12:00:00 AM,2024-44694,120.0000,05/24/2024,Cami Martin
Elite Concrete,Paso Robles Press,75.0000,Oct 16,2025,Fictitious Business Name - New Filing,10/16/2025 12:00:00 AM,2025-58070,75.0000,10/08/2025,Cami Martin
Elite Explora,Atascadero News,75.0000,Nov 28,2024,Fictitious Business Name - New Filing,11/28/2024 12:00:00 AM,2024-48972,75.0000,11/19/2024,Cami Martin
Elite Paw Care,Morro Bay Life,159.0000,Jul,2025,1/12 Page,7/1/2025 12:00:00 AM,2025-56289,159.0000,06/17/2025,Dana McGraw
"Elite Posting & Publication, LLC",Atascadero News,367.3500,Aug 1,2024,Legal Notice,8/1/2024 12:00:00 AM,2024-46656,367.3500,07/19/2024,Cami Martin
"Elite Posting & Publication, LLC",Atascadero News,367.3500,Aug 8,2024,Legal Notice,8/8/2024 12:00:00 AM,2024-46657,367.3500,07/19/2024,Cami Martin
"Elite Posting & Publication, LLC",Atascadero News,367.3500,Aug 15,2024,Legal Notice,8/15/2024 12:00:00 AM,2024-46658,367.3500,07/19/2024,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,360.7500,Oct 17,2024,Legal Notice,10/17/2024 12:00:00 AM,2024-48200,360.7500,10/11/2024,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,360.7500,Oct 24,2024,Legal Notice,10/24/2024 12:00:00 AM,2024-48201,360.7500,10/11/2024,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,360.7500,Oct 31,2024,Legal Notice,10/31/2024 12:00:00 AM,2024-48202,360.7500,10/11/2024,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,367.2400,Feb 6,2025,Legal Notice,2/6/2025 12:00:00 AM,2025-52332,367.2400,01/27/2025,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,367.2400,Feb 13,2025,Legal Notice,2/13/2025 12:00:00 AM,2025-52333,367.2400,01/27/2025,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,367.2400,Feb 20,2025,Legal Notice,2/20/2025 12:00:00 AM,2025-52334,367.2400,01/27/2025,Cami Martin
"Elite Posting & Publication, LLC",Atascadero News,331.7600,Feb 6,2025,Legal Notice,2/6/2025 12:00:00 AM,2025-52345,331.7600,01/28/2025,Cami Martin
"Elite Posting & Publication, LLC",Atascadero News,331.7600,Feb 13,2025,Legal Notice,2/13/2025 12:00:00 AM,2025-52346,331.7600,01/28/2025,Cami Martin
"Elite Posting & Publication, LLC",Atascadero News,331.7600,Feb 20,2025,Legal Notice,2/20/2025 12:00:00 AM,2025-52347,331.7600,01/28/2025,Cami Martin
"Elite Posting & Publication, LLC",The Malibu Times,353.4300,Mar 6,2025,Legal Notice,3/6/2025 12:00:00 AM,2025-53707,353.4300,02/26/2025,Cami Martin
"Elite Posting & Publication, LLC",The Malibu Times,353.4300,Mar 13,2025,Legal Notice,3/13/2025 12:00:00 AM,2025-53708,353.4300,02/26/2025,Cami Martin
"Elite Posting & Publication, LLC",The Malibu Times,353.4300,Mar 20,2025,Legal Notice,3/20/2025 12:00:00 AM,2025-53709,353.4300,02/26/2025,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,360.9700,Nov 13,2025,Legal Notice,11/13/2025 12:00:00 AM,2025-58381,360.9700,11/07/2025,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,360.9700,Nov 20,2025,Legal Notice,11/20/2025 12:00:00 AM,2025-58382,360.9700,11/07/2025,Cami Martin
"Elite Posting & Publication, LLC",Paso Robles Press,360.9700,Nov 27,2025,Legal Notice,11/27/2025 12:00:00 AM,2025-58383,360.9700,11/07/2025,Cami Martin
Elite Roadshow Buyers,Atascadero News,1399.0000,Feb 26,2026,Full Page,2/26/2026 12:00:00 AM,2026-61539,1399.0000,02/18/2026,Dana McGraw
Elite Roadshow Buyers,Atascadero News,1399.0000,Mar 5,2026,Full Page,3/5/2026 12:00:00 AM,2026-61540,1399.0000,02/18/2026,Dana McGraw
Elite Roadshow Buyers,Paso Robles Press,699.5000,Feb 26,2026,Full Page,2/26/2026 12:00:00 AM,2026-61541,699.5000,02/18/2026,Dana McGraw
Elite Roadshow Buyers,Paso Robles Press,699.5000,Mar 5,2026,Full Page,3/5/2026 12:00:00 AM,2026-61542,699.5000,02/18/2026,Dana McGraw
Elite Roadshow Buyers,Morro Bay Life,764.1000,Mar,2026,Full Page,3/1/2026 12:00:00 AM,2026-61543,764.1000,02/18/2026,Dana McGraw
Elite Window Cleaning,Atascadero News,75.0000,Jul 25,2024,Fictitious Business Name - New Filing,7/25/2024 12:00:00 AM,2024-46651,75.0000,07/19/2024,Cami Martin
Elizabeth Moore Kraus,Calabasas Style Magazine,1200.0000,Sep/Oct,2023,Full Page,9/1/2023 12:00:00 AM,2023-29307,1200.0000,08/01/2023,Linda Perry
Elizabeth Ponce Martinez,Paso Robles Press,200.0000,Jul 17,2025,Name Change,7/17/2025 12:00:00 AM,2025-56600,200.0000,07/11/2025,Cami Martin
Elkins Kalt Weintraub Reuben Gartside,The Malibu Times,120.4500,Sep 18,2025,Legal Notice,9/18/2025 12:00:00 AM,2025-57792,120.4500,09/11/2025,Cami Martin
Elkins Kalt Weintraub Reuben Gartside,The Malibu Times,120.4500,Sep 25,2025,Legal Notice,9/25/2025 12:00:00 AM,2025-57793,120.4500,09/11/2025,Cami Martin
Elkins Kalt Weintraub Reuben Gartside,The Malibu Times,50.7200,Sep 18,2025,Legal Notice,9/18/2025 12:00:00 AM,2025-57800,50.7200,09/15/2025,Cami Martin
Ella's By Lucy,Paso Robles Press,75.0000,Feb 20,2025,Fictitious Business Name - New Filing,2/20/2025 12:00:00 AM,2025-53419,75.0000,02/12/2025,Cami Martin
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,December 16,2021,1/4 S,12/16/2021 12:00:00 AM,2022-17332,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,December 2,2021,1/4 S,12/2/2021 12:00:00 AM,2022-17336,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,December 23,2021,1/4 S,12/23/2021 12:00:00 AM,2022-17341,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,December 9,2021,1/4 S,12/9/2021 12:00:00 AM,2022-17347,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,November 11,2021,1/4 S,11/11/2021 12:00:00 AM,2022-17405,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,November 18,2021,1/4 S,11/18/2021 12:00:00 AM,2022-17414,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,November 25,2021,1/4 S,11/25/2021 12:00:00 AM,2022-17418,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,November 4,2021,1/4 S,11/4/2021 12:00:00 AM,2022-17425,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,October 14,2021,1/4 S,10/14/2021 12:00:00 AM,2022-17428,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,October 21,2021,1/4 S,10/21/2021 12:00:00 AM,2022-17432,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,October 28,2021,1/4 S,10/28/2021 12:00:00 AM,2022-17436,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,October 7,2021,1/4 S,10/7/2021 12:00:00 AM,2022-17438,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,September 16,2021,1/4 S,9/16/2021 12:00:00 AM,2022-17441,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,September 2,2021,1/4 S,9/2/2021 12:00:00 AM,2022-17444,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,September 23,2021,1/4 S,9/23/2021 12:00:00 AM,2022-17445,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,September 30,2021,1/4 S,9/30/2021 12:00:00 AM,2022-17446,0.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,The Malibu Times,450.0000,September 9,2021,1/4 S,9/9/2021 12:00:00 AM,2022-17449,450.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,Malibu Magazine,1000.0000,Autumn,2021,Full Page,9/1/2021 12:00:00 AM,2022-22670,1000.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,Malibu Magazine,1000.0000,Winter,2021,Full Page,12/1/2021 12:00:00 AM,2022-22710,1000.0000,12/31/2022,Mary Abbott
Ellen Francisco - Coldwell Banker,Malibu Magazine,1500.0000,The Health Issue,2024,Two-page Spread,4/1/2024 12:00:00 AM,2024-40724,1500.0000,02/29/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,0.0000,The Health Issue,2024,2 Page Editorial,4/1/2024 12:00:00 AM,2024-40970,0.0000,03/11/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,What to Do in Malibu,1260.0000,Annual 2024,2024,1/2 Page,5/1/2024 12:00:00 AM,2024-43541,1260.0000,04/16/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,750.0000,Summer,2024,Full Page,6/1/2024 12:00:00 AM,2024-44519,750.0000,05/15/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,1500.0000,Autumn,2024,Two-page Spread,8/1/2024 12:00:00 AM,2024-46360,1500.0000,07/11/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,750.0000,The Home Issue,2024,Full Page,10/1/2024 12:00:00 AM,2024-47725,750.0000,09/11/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,0.0000,The Home Issue,2024,Full Page Editorial,10/1/2024 12:00:00 AM,2024-47726,0.0000,10/01/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,750.0000,Winter - Food and Wine,2024,Full Page,12/1/2024 12:00:00 AM,2024-48836,750.0000,11/14/2024,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,750.0000,Special Fire,2025,Full Page,2/1/2025 12:00:00 AM,2025-54715,750.0000,04/01/2025,Anthony McDemas
Ellen Francisco - Coldwell Banker,Malibu Magazine,1500.0000,Special Return to Malibu,2025,Two-page Spread,4/1/2025 12:00:00 AM,2025-57107,1500.0000,11/19/2025,Anthony McDemas
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,Dec 4,2025,3x8,12/4/2025 12:00:00 AM,2025-58636,0.0000,12/08/2025,Anthony McDemas
Ellen Francisco - Coldwell Banker,The Malibu Times,0.0000,Dec 4,2025,3x8,12/4/2025 12:00:00 AM,2025-58637,0.0000,12/08/2025,Anthony McDemas
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,Feb A,2023,1/4 Page Square,2/7/2023 12:00:00 AM,2023-11749,192.0000,02/01/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,Jan A,2023,1/4 Page Square,1/3/2023 12:00:00 AM,2023-11785,192.0000,02/01/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,April A,2022,1/4 S,4/1/2022 12:00:00 AM,2022-16949,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,December A,2022,1/4 S,12/1/2022 12:00:00 AM,2022-16972,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,February A,2022,1/4 S,2/1/2022 12:00:00 AM,2022-16988,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,March A,2022,1/4 S,3/1/2022 12:00:00 AM,2022-17016,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,May A,2022,1/4 S,5/1/2022 12:00:00 AM,2022-17027,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,November A,2022,1/4 S,11/1/2022 12:00:00 AM,2022-17044,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,October A,2022,1/4 S,10/1/2022 12:00:00 AM,2022-17064,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,September A,2022,1/4 S,9/1/2022 12:00:00 AM,2022-17088,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,August A,2022,1/4 S,8/1/2022 12:00:00 AM,2022-17110,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,July A,2022,1/4 S,7/1/2022 12:00:00 AM,2022-17121,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,June A,2022,1/4 S,6/1/2022 12:00:00 AM,2022-17133,192.0000,12/31/2022,Amberly Lahr
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,Apr A,2023,1/4 Page H,4/4/2023 12:00:00 AM,2022-27176,192.0000,12/31/2022,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,192.0000,Mar A,2023,1/4 Page,3/7/2023 12:00:00 AM,2023-27681,192.0000,03/07/2023,Nicholas Mattson
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Jun A,2023,1/4 Page,6/6/2023 12:00:00 AM,2023-28902,211.2000,05/30/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Jul A,2023,1/4 Page,7/4/2023 12:00:00 AM,2023-28903,211.2000,07/10/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Aug A,2023,1/4 Page,8/1/2023 12:00:00 AM,2023-28904,211.2000,07/15/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Sep A,2023,1/4 Page,9/5/2023 12:00:00 AM,2023-28905,211.2000,09/01/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Oct A,2023,1/4 Page,10/3/2023 12:00:00 AM,2023-28906,211.2000,09/25/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Nov A,2023,1/4 Page,11/7/2023 12:00:00 AM,2023-28907,211.2000,10/27/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Dec A,2023,1/4 Page,12/5/2023 12:00:00 AM,2023-28908,211.2000,12/01/2023,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Jan A,2024,1/4 Page,1/2/2024 12:00:00 AM,2024-28909,211.2000,01/09/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,Feb A,2024,1/4 Page,2/6/2024 12:00:00 AM,2024-28910,211.2000,01/29/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,March A,2024,1/4 Page,3/5/2024 12:00:00 AM,2024-28911,211.2000,02/26/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,April A,2024,1/4 Page,4/2/2024 12:00:00 AM,2024-28912,211.2000,04/02/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,May A,2024,1/4 Page,5/7/2024 12:00:00 AM,2024-28913,211.2000,05/04/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,211.2000,June A,2024,1/4 Page,6/4/2024 12:00:00 AM,2024-28914,211.2000,05/28/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,August B,2024,1/4 Page,8/20/2024 12:00:00 AM,2024-46783,365.0000,08/01/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,September B,2024,1/4 Page,9/17/2024 12:00:00 AM,2024-46784,365.0000,09/01/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,October B,2024,1/4 Page,10/15/2024 12:00:00 AM,2024-46785,365.0000,09/29/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,November B,2024,1/4 Page,11/19/2024 12:00:00 AM,2024-46786,365.0000,11/04/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,December B,2024,1/4 Page,12/17/2024 12:00:00 AM,2024-46787,365.0000,12/02/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,January B,2025,1/4 Page,1/21/2025 12:00:00 AM,2025-46788,365.0000,01/01/2025,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,February B,2025,1/4 Page,2/18/2025 12:00:00 AM,2025-46789,365.0000,02/05/2025,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,March B,2025,1/4 Page,3/18/2025 12:00:00 AM,2025-46790,365.0000,03/13/2025,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,April B,2025,1/4 Page,4/15/2025 12:00:00 AM,2025-46791,365.0000,04/01/2025,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,May B,2025,1/4 Page,5/20/2025 12:00:00 AM,2025-46792,365.0000,05/07/2025,Anthony McDemas
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,June B,2025,1/4 Page,6/17/2025 12:00:00 AM,2025-46793,365.0000,05/28/2025,Anthony McDemas
Elna's Dress Shop,Santa Ynez Valley Star,365.0000,July B,2025,1/4 Page,7/15/2025 12:00:00 AM,2025-46794,365.0000,07/01/2025,Anthony McDemas
Elna's Dress Shop,Santa Ynez Valley Star,0.0000,August A,2025,Quarter-page Editorial,8/5/2025 12:00:00 AM,2025-46795,0.0000,07/31/2025,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,0.0000,September A,2024,1/4 Page,9/3/2024 12:00:00 AM,2024-46796,0.0000,08/20/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,0.0000,October A,2024,1/4 Page,10/1/2024 12:00:00 AM,2024-46797,0.0000,09/05/2024,Kaleb Rich-Harris
Elna's Dress Shop,Santa Ynez Valley Star,0.0000,November A,2024,Quarter-page Editorial,11/5/2024 12:00:00 AM,2024-46798,0.0000,11/04/2024,Kaleb Rich-Harris
